,0,1
586,CTriad_g3.g7.g4,1813
587,CTriad_g3.g7.g5,4091
588,CTriad_g3.g7.g6,4091
589,CTriad_g3.g7.g7,4091
590,CTriad_g4.g1.g1,2190
591,CTriad_g4.g1.g2,2817
592,CTriad_g4.g1.g3,1746
593,CTriad_g4.g1.g4,2719
594,CTriad_g4.g1.g5,1771
595,CTriad_g4.g1.g6,2156
596,CTriad_g4.g1.g7,2419
597,CTriad_g4.g2.g1,2138
598,CTriad_g4.g2.g2,2128
599,CTriad_g4.g2.g3,1040
600,CTriad_g4.g2.g4,2989
601,CTriad_g4.g2.g5,2849
602,CTriad_g4.g2.g6,2334
603,CTriad_g4.g2.g7,4091
604,CTriad_g4.g3.g1,2296
605,CTriad_g4.g3.g2,2551
606,CTriad_g4.g3.g3,2031
607,CTriad_g4.g3.g4,2812
608,CTriad_g4.g3.g5,3331
609,CTriad_g4.g3.g6,4091
610,CTriad_g4.g3.g7,3605
611,CTriad_g4.g4.g1,3605
612,CTriad_g4.g4.g2,3099
613,CTriad_g4.g4.g3,3099
614,CTriad_g4.g4.g4,4091
615,CTriad_g4.g4.g5,2832
616,CTriad_g4.g4.g6,2697
617,CTriad_g4.g4.g7,3605
618,CTriad_g4.g5.g1,3605
619,CTriad_g4.g5.g2,1236
620,CTriad_g4.g5.g3,1903
621,CTriad_g4.g5.g4,2787
622,CTriad_g4.g5.g5,3605
623,CTriad_g4.g5.g6,1204
624,CTriad_g4.g5.g7,4091
625,CTriad_g4.g6.g1,2405
626,CTriad_g4.g6.g2,3099
627,CTriad_g4.g6.g3,3605
628,CTriad_g4.g6.g4,1981
629,CTriad_g4.g6.g5,1606
630,CTriad_g4.g6.g6,3219
631,CTriad_g4.g6.g7,3829
632,CTriad_g4.g7.g1,4091
633,CTriad_g4.g7.g2,3605
634,CTriad_g4.g7.g3,4091
635,CTriad_g4.g7.g4,3605
636,CTriad_g4.g7.g5,4091
637,CTriad_g4.g7.g6,4091
638,CTriad_g4.g7.g7,4091
639,CTriad_g5.g1.g1,2564
640,CTriad_g5.g1.g2,3099
641,CTriad_g5.g1.g3,3331
642,CTriad_g5.g1.g4,3605
643,CTriad_g5.g1.g5,4091
644,CTriad_g5.g1.g6,3605
645,CTriad_g5.g1.g7,2804
646,CTriad_g5.g2.g1,961
647,CTriad_g5.g2.g2,1169
648,CTriad_g5.g2.g3,1882
649,CTriad_g5.g2.g4,2921
650,CTriad_g5.g2.g5,1184
651,CTriad_g5.g2.g6,2340
652,CTriad_g5.g2.g7,1916
653,CTriad_g5.g3.g1,2520
654,CTriad_g5.g3.g2,3099
655,CTriad_g5.g3.g3,3099
656,CTriad_g5.g3.g4,3331
657,CTriad_g5.g3.g5,2269
658,CTriad_g5.g3.g6,2681
659,CTriad_g5.g3.g7,2661
660,CTriad_g5.g4.g1,1471
661,CTriad_g5.g4.g2,2794
662,CTriad_g5.g4.g3,2935
663,CTriad_g5.g4.g4,2651
664,CTriad_g5.g4.g5,2891
665,CTriad_g5.g4.g6,3099
666,CTriad_g5.g4.g7,3605
667,CTriad_g5.g5.g1,3605
668,CTriad_g5.g5.g2,2680
669,CTriad_g5.g5.g3,3331
670,CTriad_g5.g5.g4,2389
671,CTriad_g5.g5.g5,3331
672,CTriad_g5.g5.g6,4091
673,CTriad_g5.g5.g7,4091
674,CTriad_g5.g6.g1,3331
675,CTriad_g5.g6.g2,1921
676,CTriad_g5.g6.g3,1815
677,CTriad_g5.g6.g4,4091
678,CTriad_g5.g6.g5,3219
679,CTriad_g5.g6.g6,2650
680,CTriad_g5.g6.g7,4091
681,CTriad_g5.g7.g1,3605
682,CTriad_g5.g7.g2,3605
683,CTriad_g5.g7.g3,3331
684,CTriad_g5.g7.g4,4091
685,CTriad_g5.g7.g5,3605
686,CTriad_g5.g7.g6,4091
687,CTriad_g5.g7.g7,4091
688,CTriad_g6.g1.g1,1768
689,CTriad_g6.g1.g2,2133
690,CTriad_g6.g1.g3,1358
691,CTriad_g6.g1.g4,3331
692,CTriad_g6.g1.g5,2750
693,CTriad_g6.g1.g6,3605
694,CTriad_g6.g1.g7,2252
695,CTriad_g6.g2.g1,1626
696,CTriad_g6.g2.g2,2882
697,CTriad_g6.g2.g3,2729
698,CTriad_g6.g2.g4,2758
699,CTriad_g6.g2.g5,2799
700,CTriad_g6.g2.g6,2624
701,CTriad_g6.g2.g7,3331
702,CTriad_g6.g3.g1,3219
703,CTriad_g6.g3.g2,2827
704,CTriad_g6.g3.g3,2287
705,CTriad_g6.g3.g4,3331
706,CTriad_g6.g3.g5,2598
707,CTriad_g6.g3.g6,2615
708,CTriad_g6.g3.g7,4091
709,CTriad_g6.g4.g1,2735
710,CTriad_g6.g4.g2,2050
711,CTriad_g6.g4.g3,2977
712,CTriad_g6.g4.g4,1994
713,CTriad_g6.g4.g5,3099
714,CTriad_g6.g4.g6,3605
715,CTriad_g6.g4.g7,4091
716,CTriad_g6.g5.g1,2465
717,CTriad_g6.g5.g2,2058
718,CTriad_g6.g5.g3,1839
719,CTriad_g6.g5.g4,3605
720,CTriad_g6.g5.g5,2277
721,CTriad_g6.g5.g6,4091
722,CTriad_g6.g5.g7,4091
723,CTriad_g6.g6.g1,1976
724,CTriad_g6.g6.g2,2475
725,CTriad_g6.g6.g3,2638
726,CTriad_g6.g6.g4,3099
727,CTriad_g6.g6.g5,4091
728,CTriad_g6.g6.g6,2559
729,CTriad_g6.g6.g7,4091
730,CTriad_g6.g7.g1,4091
731,CTriad_g6.g7.g2,4091
732,CTriad_g6.g7.g3,4091
733,CTriad_g6.g7.g4,2649
734,CTriad_g6.g7.g5,3605
735,CTriad_g6.g7.g6,4091
736,CTriad_g6.g7.g7,4091
737,CTriad_g7.g1.g1,3099
738,CTriad_g7.g1.g2,3331
739,CTriad_g7.g1.g3,4091
740,CTriad_g7.g1.g4,3605
741,CTriad_g7.g1.g5,3605
742,CTriad_g7.g1.g6,4091
743,CTriad_g7.g1.g7,4091
744,CTriad_g7.g2.g1,4091
745,CTriad_g7.g2.g2,3331
746,CTriad_g7.g2.g3,4091
747,CTriad_g7.g2.g4,3099
748,CTriad_g7.g2.g5,3605
749,CTriad_g7.g2.g6,1224
750,CTriad_g7.g2.g7,4091
751,CTriad_g7.g3.g1,3099
752,CTriad_g7.g3.g2,3605
753,CTriad_g7.g3.g3,1838
754,CTriad_g7.g3.g4,3605
755,CTriad_g7.g3.g5,3605
756,CTriad_g7.g3.g6,3331
757,CTriad_g7.g3.g7,4091
758,CTriad_g7.g4.g1,3331
759,CTriad_g7.g4.g2,1645
760,CTriad_g7.g4.g3,3605
761,CTriad_g7.g4.g4,4091
762,CTriad_g7.g4.g5,4091
763,CTriad_g7.g4.g6,4091
764,CTriad_g7.g4.g7,4091
765,CTriad_g7.g5.g1,4091
766,CTriad_g7.g5.g2,3605
767,CTriad_g7.g5.g3,3605
768,CTriad_g7.g5.g4,3605
769,CTriad_g7.g5.g5,3829
770,CTriad_g7.g5.g6,4091
771,CTriad_g7.g5.g7,4091
772,CTriad_g7.g6.g1,4091
773,CTriad_g7.g6.g2,4091
774,CTriad_g7.g6.g3,2800
775,CTriad_g7.g6.g4,4091
776,CTriad_g7.g6.g5,4091
777,CTriad_g7.g6.g6,4091
778,CTriad_g7.g6.g7,4091
779,CTriad_g7.g7.g1,4091
780,CTriad_g7.g7.g2,4091
781,CTriad_g7.g7.g3,4091
782,CTriad_g7.g7.g4,4091
783,CTriad_g7.g7.g5,4091
784,CTriad_g7.g7.g6,4091
785,CTriad_g7.g7.g7,4091
786,DDE_AA,604
787,DDE_AC,1599
788,DDE_AD,799
789,DDE_AE,908
790,DDE_AF,890
791,DDE_AG,1189
792,DDE_AH,1677
793,DDE_AI,971
794,DDE_AK,1128
795,DDE_AL,897
796,DDE_AM,1233
797,DDE_AN,871
798,DDE_AP,902
799,DDE_AQ,1068
800,DDE_AR,1008
801,DDE_AS,862
802,DDE_AT,954
803,DDE_AV,1194
804,DDE_AW,1908
805,DDE_AY,1144
806,DDE_CA,1459
807,DDE_CC,2274
808,DDE_CD,2081
809,DDE_CE,1312
810,DDE_CF,1461
811,DDE_CG,214
812,DDE_CH,1027
813,DDE_CI,855
814,DDE_CK,995
815,DDE_CL,837
816,DDE_CM,1814
817,DDE_CN,1566
818,DDE_CP,1419
819,DDE_CQ,1215
820,DDE_CR,1084
821,DDE_CS,298
822,DDE_CT,1341
823,DDE_CV,2213
824,DDE_CW,2040
825,DDE_CY,1680
826,DDE_DA,931
827,DDE_DC,1168
828,DDE_DD,1019
829,DDE_DE,1319
830,DDE_DF,1278
831,DDE_DG,1328
832,DDE_DH,1601
833,DDE_DI,1301
834,DDE_DK,1127
835,DDE_DL,577
836,DDE_DM,1952
837,DDE_DN,1809
838,DDE_DP,1500
839,DDE_DQ,1481
840,DDE_DR,1078
841,DDE_DS,1024
842,DDE_DT,1880
843,DDE_DV,1051
844,DDE_DW,1278
845,DDE_DY,1003
846,DDE_EA,1203
847,DDE_EC,1111
848,DDE_ED,1708
849,DDE_EE,743
850,DDE_EF,1415
851,DDE_EG,1139
852,DDE_EH,1196
853,DDE_EI,1437
854,DDE_EK,1294
855,DDE_EL,391
856,DDE_EM,1869
857,DDE_EN,1098
858,DDE_EP,1602
859,DDE_EQ,1395
860,DDE_ER,1452
861,DDE_ES,913
862,DDE_ET,895
863,DDE_EV,916
864,DDE_EW,1481
865,DDE_EY,1242
866,DDE_FA,1631
867,DDE_FC,1403
868,DDE_FD,2204
869,DDE_FE,1613
870,DDE_FF,1360
871,DDE_FG,1587
872,DDE_FH,1605
873,DDE_FI,1239
874,DDE_FK,1083
875,DDE_FL,1184
876,DDE_FM,1560
877,DDE_FN,1289
878,DDE_FP,1324
879,DDE_FQ,1136
880,DDE_FR,1444
881,DDE_FS,1113
882,DDE_FT,1012
883,DDE_FV,1798
884,DDE_FW,1719
885,DDE_FY,1816
886,DDE_GA,1123
887,DDE_GC,969
888,DDE_GD,1779
889,DDE_GE,985
890,DDE_GF,1417
891,DDE_GG,1134
892,DDE_GH,1159
893,DDE_GI,1538
894,DDE_GK,1492
895,DDE_GL,1150
896,DDE_GM,1088
897,DDE_GN,1685
898,DDE_GP,2163
899,DDE_GQ,1171
900,DDE_GR,974
901,DDE_GS,781
902,DDE_GT,1754
903,DDE_GV,1247
904,DDE_GW,1764
905,DDE_GY,1840
906,DDE_HA,1832
907,DDE_HC,1495
908,DDE_HD,1244
909,DDE_HE,885
910,DDE_HF,1529
911,DDE_HG,1099
912,DDE_HH,1766
913,DDE_HI,2005
914,DDE_HK,1352
915,DDE_HL,1409
916,DDE_HM,2424
917,DDE_HN,1644
918,DDE_HP,1261
919,DDE_HQ,1090
920,DDE_HR,1687
921,DDE_HS,1466
922,DDE_HT,1657
923,DDE_HV,1268
924,DDE_HW,1609
925,DDE_HY,1791
926,DDE_IA,864
927,DDE_IC,1449
928,DDE_ID,944
929,DDE_IE,1052
930,DDE_IF,1285
931,DDE_IG,1636
932,DDE_IH,1856
933,DDE_II,1192
934,DDE_IK,867
935,DDE_IL,1195
936,DDE_IM,1364
937,DDE_IN,1300
938,DDE_IP,1433
939,DDE_IQ,1077
940,DDE_IR,1370
941,DDE_IS,924
942,DDE_IT,809
943,DDE_IV,873
944,DDE_IW,1363
945,DDE_IY,1956
946,DDE_KA,948
947,DDE_KC,1382
948,DDE_KD,1272
949,DDE_KE,1344
950,DDE_KF,827
951,DDE_KG,962
952,DDE_KH,1049
953,DDE_KI,1020
954,DDE_KK,1242
955,DDE_KL,957
956,DDE_KM,1435
957,DDE_KN,1193
958,DDE_KP,1375
959,DDE_KQ,856
960,DDE_KR,600
961,DDE_KS,1015
962,DDE_KT,1222
963,DDE_KV,1509
964,DDE_KW,1583
965,DDE_KY,1523
966,DDE_LA,782
967,DDE_LC,1611
968,DDE_LD,744
969,DDE_LE,1000
970,DDE_LF,1220
971,DDE_LG,814
972,DDE_LH,1169
973,DDE_LI,457
974,DDE_LK,854
975,DDE_LL,470
976,DDE_LM,1112
977,DDE_LN,1546
978,DDE_LP,1004
979,DDE_LQ,1186
980,DDE_LR,977
981,DDE_LS,630
982,DDE_LT,811
983,DDE_LV,1252
984,DDE_LW,1206
985,DDE_LY,2395
986,DDE_MA,1114
987,DDE_MC,1545
988,DDE_MD,1398
989,DDE_ME,884
990,DDE_MF,1035
991,DDE_MG,1752
992,DDE_MH,1252
993,DDE_MI,1930
994,DDE_MK,1421
995,DDE_ML,1564
996,DDE_MM,1493
997,DDE_MN,1289
998,DDE_MP,1501
999,DDE_MQ,1562
1000,DDE_MR,1053
1001,DDE_MS,1288
1002,DDE_MT,1245
1003,DDE_MV,1401
1004,DDE_MW,2348
1005,DDE_MY,1457
1006,DDE_NA,1062
1007,DDE_NC,2313
1008,DDE_ND,1038
1009,DDE_NE,1367
1010,DDE_NF,1332
1011,DDE_NG,714
1012,DDE_NH,1531
1013,DDE_NI,1411
1014,DDE_NK,836
1015,DDE_NL,1008
1016,DDE_NM,1331
1017,DDE_NN,1498
1018,DDE_NP,1343
1019,DDE_NQ,1108
1020,DDE_NR,1355
1021,DDE_NS,1102
1022,DDE_NT,1310
1023,DDE_NV,1369
1024,DDE_NW,1540
1025,DDE_NY,1762
1026,DDE_PA,1023
1027,DDE_PC,768
1028,DDE_PD,996
1029,DDE_PE,1047
1030,DDE_PF,541
1031,DDE_PG,878
1032,DDE_PH,1707
1033,DDE_PI,1990
1034,DDE_PK,1066
1035,DDE_PL,488
1036,DDE_PM,1928
1037,DDE_PN,1786
1038,DDE_PP,1123
1039,DDE_PQ,1030
1040,DDE_PR,991
1041,DDE_PS,1543
1042,DDE_PT,1123
1043,DDE_PV,1048
1044,DDE_PW,1515
1045,DDE_PY,1612
1046,DDE_QA,994
1047,DDE_QC,1503
1048,DDE_QD,905
1049,DDE_QE,1517
1050,DDE_QF,1473
1051,DDE_QG,1146
1052,DDE_QH,1595
1053,DDE_QI,1316
1054,DDE_QK,1397
1055,DDE_QL,1187
1056,DDE_QM,1473
1057,DDE_QN,1110
1058,DDE_QP,908
1059,DDE_QQ,2123
1060,DDE_QR,1465
1061,DDE_QS,1220
1062,DDE_QT,1309
1063,DDE_QV,1304
1064,DDE_QW,1570
1065,DDE_QY,861
1066,DDE_RA,1675
1067,DDE_RC,1487
1068,DDE_RD,1362
1069,DDE_RE,2679
1070,DDE_RF,1819
1071,DDE_RG,925
1072,DDE_RH,1687
1073,DDE_RI,822
1074,DDE_RK,1029
1075,DDE_RL,633
1076,DDE_RM,1491
1077,DDE_RN,1283
1078,DDE_RP,1091
1079,DDE_RQ,1249
1080,DDE_RR,891
1081,DDE_RS,1270
1082,DDE_RT,1200
1083,DDE_RV,1265
1084,DDE_RW,1879
1085,DDE_RY,1555
1086,DDE_SA,851
1087,DDE_SC,550
1088,DDE_SD,1228
1089,DDE_SE,1104
1090,DDE_SF,1386
1091,DDE_SG,1067
1092,DDE_SH,1265
1093,DDE_SI,921
1094,DDE_SK,1280
1095,DDE_SL,425
1096,DDE_SM,1059
1097,DDE_SN,1721
1098,DDE_SP,1
1099,DDE_SQ,1176
1100,DDE_SR,724
1101,DDE_SS,683
1102,DDE_ST,680
1103,DDE_SV,1197
1104,DDE_SW,1590
1105,DDE_SY,1318
1106,DDE_TA,1180
1107,DDE_TC,299
1108,DDE_TD,1152
1109,DDE_TE,1229
1110,DDE_TF,981
1111,DDE_TG,762
1112,DDE_TH,1409
1113,DDE_TI,1696
1114,DDE_TK,1044
1115,DDE_TL,1255
1116,DDE_TM,1028
1117,DDE_TN,1263
1118,DDE_TP,1322
1119,DDE_TQ,1495
1120,DDE_TR,449
1121,DDE_TS,953
1122,DDE_TT,1215
1123,DDE_TV,912
1124,DDE_TW,1475
1125,DDE_TY,1385
1126,DDE_VA,999
1127,DDE_VC,956
1128,DDE_VD,776
1129,DDE_VE,942
1130,DDE_VF,1374
1131,DDE_VG,1321
1132,DDE_VH,1394
1133,DDE_VI,959
1134,DDE_VK,1791
1135,DDE_VL,835
1136,DDE_VM,1292
1137,DDE_VN,1166
1138,DDE_VP,1130
1139,DDE_VQ,1392
1140,DDE_VR,1037
1141,DDE_VS,981
1142,DDE_VT,1546
1143,DDE_VV,1285
1144,DDE_VW,1550
1145,DDE_VY,2493
1146,DDE_WA,1723
1147,DDE_WC,1525
1148,DDE_WD,1456
1149,DDE_WE,1458
1150,DDE_WF,1584
1151,DDE_WG,2068
1152,DDE_WH,2078
1153,DDE_WI,1476
1154,DDE_WK,1660
1155,DDE_WL,1881
1156,DDE_WM,1438
1157,DDE_WN,2372
1158,DDE_WP,1615
1159,DDE_WQ,1454
1160,DDE_WR,1348
1161,DDE_WS,1155
1162,DDE_WT,1214
1163,DDE_WV,1267
1164,DDE_WW,1504
1165,DDE_WY,1327
1166,DDE_YA,1532
1167,DDE_YC,2007
1168,DDE_YD,1330
1169,DDE_YE,1575
1170,DDE_YF,1618
1171,DDE_YG,1139
1172,DDE_YH,1191
1173,DDE_YI,1349
1174,DDE_YK,1211
1175,DDE_YL,1425
1176,DDE_YM,1735
1177,DDE_YN,1398
1178,DDE_YP,2036
1179,DDE_YQ,2320
1180,DDE_YR,1859
1181,DDE_YS,1461
1182,DDE_YT,1371
1183,DDE_YV,1199
1184,DDE_YW,1595
1185,DDE_YY,1217
1186,DPC_AA,1018
1187,DPC_AC,2702
1188,DPC_AD,1522
1189,DPC_AE,1715
1190,DPC_AF,2298
1191,DPC_AG,2518
1192,DPC_AH,3605
1193,DPC_AI,3829
1194,DPC_AK,2022
1195,DPC_AL,1376
1196,DPC_AM,2894
1197,DPC_AN,2910
1198,DPC_AP,1421
1199,DPC_AQ,2004
1200,DPC_AR,1403
1201,DPC_AS,1101
1202,DPC_AT,2693
1203,DPC_AV,2508
1204,DPC_AW,4091
1205,DPC_AY,1701
1206,DPC_CA,2537
1207,DPC_CC,3829
1208,DPC_CD,4091
1209,DPC_CE,3331
1210,DPC_CF,3605
1211,DPC_CG,276
1212,DPC_CH,3605
1213,DPC_CI,3099
1214,DPC_CK,1441
1215,DPC_CL,1069
1216,DPC_CM,4091
1217,DPC_CN,1649
1218,DPC_CP,2694
1219,DPC_CQ,2975
1220,DPC_CR,4091
1221,DPC_CS,648
1222,DPC_CT,2365
1223,DPC_CV,3605
1224,DPC_CW,3605
1225,DPC_CY,4091
1226,DPC_DA,1480
1227,DPC_DC,2079
1228,DPC_DD,4091
1229,DPC_DE,2896
1230,DPC_DF,3331
1231,DPC_DG,4091
1232,DPC_DH,3099
1233,DPC_DI,2367
1234,DPC_DK,2566
1235,DPC_DL,1544
1236,DPC_DM,4091
1237,DPC_DN,3331
1238,DPC_DP,2924
1239,DPC_DQ,3331
1240,DPC_DR,2595
1241,DPC_DS,1891
1242,DPC_DT,4091
1243,DPC_DV,2772
1244,DPC_DW,3605
1245,DPC_DY,3331
1246,DPC_EA,2497
1247,DPC_EC,4091
1248,DPC_ED,2765
1249,DPC_EE,2040
1250,DPC_EF,4091
1251,DPC_EG,1812
1252,DPC_EH,2720
1253,DPC_EI,2967
1254,DPC_EK,2424
1255,DPC_EL,1200
1256,DPC_EM,3605
1257,DPC_EN,2408
1258,DPC_EP,2959
1259,DPC_EQ,2363
1260,DPC_ER,3099
1261,DPC_ES,1776
1262,DPC_ET,2793
1263,DPC_EV,2627
1264,DPC_EW,3237
1265,DPC_EY,2738
1266,DPC_FA,2961
1267,DPC_FC,3099
1268,DPC_FD,2207
1269,DPC_FE,3605
1270,DPC_FF,2874
1271,DPC_FG,2987
1272,DPC_FH,3829
1273,DPC_FI,3605
1274,DPC_FK,1854
1275,DPC_FL,1295
1276,DPC_FM,3605
1277,DPC_FN,3605
1278,DPC_FP,2335
1279,DPC_FQ,2000
1280,DPC_FR,2921
1281,DPC_FS,2742
1282,DPC_FT,1529
1283,DPC_FV,2056
1284,DPC_FW,4091
1285,DPC_FY,3605
1286,DPC_GA,1418
1287,DPC_GC,3605
1288,DPC_GD,3829
1289,DPC_GE,2098
1290,DPC_GF,3331
1291,DPC_GG,2613
1292,DPC_GH,1661
1293,DPC_GI,3099
1294,DPC_GK,2507
1295,DPC_GL,2403
1296,DPC_GM,2240
1297,DPC_GN,3099
1298,DPC_GP,3099
1299,DPC_GQ,3605
1300,DPC_GR,1022
1301,DPC_GS,1071
1302,DPC_GT,2732
1303,DPC_GV,3605
1304,DPC_GW,3605
1305,DPC_GY,2855
1306,DPC_HA,3605
1307,DPC_HC,3605
1308,DPC_HD,4091
1309,DPC_HE,2809
1310,DPC_HF,4091
1311,DPC_HG,2624
1312,DPC_HH,3605
1313,DPC_HI,4091
1314,DPC_HK,3331
1315,DPC_HL,3605
1316,DPC_HM,4091
1317,DPC_HN,2533
1318,DPC_HP,2202
1319,DPC_HQ,1937
1320,DPC_HR,3605
1321,DPC_HS,2830
1322,DPC_HT,4091
1323,DPC_HV,2756
1324,DPC_HW,3829
1325,DPC_HY,2759
1326,DPC_IA,2472
1327,DPC_IC,4091
1328,DPC_ID,3829
1329,DPC_IE,1825
1330,DPC_IF,3331
1331,DPC_IG,4091
1332,DPC_IH,3829
1333,DPC_II,2393
1334,DPC_IK,2846
1335,DPC_IL,1937
1336,DPC_IM,3829
1337,DPC_IN,1608
1338,DPC_IP,4091
1339,DPC_IQ,1665
1340,DPC_IR,2196
1341,DPC_IS,2147
1342,DPC_IT,1533
1343,DPC_IV,1388
1344,DPC_IW,2710
1345,DPC_IY,3331
1346,DPC_KA,1603
1347,DPC_KC,3829
1348,DPC_KD,2310
1349,DPC_KE,3099
1350,DPC_KF,2879
1351,DPC_KG,3605
1352,DPC_KH,3605
1353,DPC_KI,1509
1354,DPC_KK,3605
1355,DPC_KL,1889
1356,DPC_KM,3099
1357,DPC_KN,2429
1358,DPC_KP,2223
1359,DPC_KQ,3099
1360,DPC_KR,1467
1361,DPC_KS,1534
1362,DPC_KT,3331
1363,DPC_KV,3099
1364,DPC_KW,3605
1365,DPC_KY,4091
1366,DPC_LA,1759
1367,DPC_LC,1692
1368,DPC_LD,1447
1369,DPC_LE,2074
1370,DPC_LF,2219
1371,DPC_LG,2145
1372,DPC_LH,2642
1373,DPC_LI,1512
1374,DPC_LK,1220
1375,DPC_LL,1147
1376,DPC_LM,2239
1377,DPC_LN,2911
1378,DPC_LP,1431
1379,DPC_LQ,1528
1380,DPC_LR,1704
1381,DPC_LS,1588
1382,DPC_LT,1258
1383,DPC_LV,2927
1384,DPC_LW,3099
1385,DPC_LY,2751
1386,DPC_MA,2335
1387,DPC_MC,4091
1388,DPC_MD,4091
1389,DPC_ME,3605
1390,DPC_MF,1695
1391,DPC_MG,3331
1392,DPC_MH,4091
1393,DPC_MI,3605
1394,DPC_MK,2212
1395,DPC_ML,2675
1396,DPC_MM,2677
1397,DPC_MN,3605
1398,DPC_MP,2769
1399,DPC_MQ,4091
1400,DPC_MR,3099
1401,DPC_MS,4091
1402,DPC_MT,3099
1403,DPC_MV,4091
1404,DPC_MW,4091
1405,DPC_MY,4091
1406,DPC_NA,4091
1407,DPC_NC,3099
1408,DPC_ND,2126
1409,DPC_NE,3099
1410,DPC_NF,3605
1411,DPC_NG,1805
1412,DPC_NH,3605
1413,DPC_NI,2570
1414,DPC_NK,1896
1415,DPC_NL,1995
1416,DPC_NM,4091
1417,DPC_NN,3237
1418,DPC_NP,3605
1419,DPC_NQ,4091
1420,DPC_NR,2955
1421,DPC_NS,2319
1422,DPC_NT,2652
1423,DPC_NV,2606
1424,DPC_NW,3331
1425,DPC_NY,4091
1426,DPC_PA,2015
1427,DPC_PC,1747
1428,DPC_PD,1906
1429,DPC_PE,2670
1430,DPC_PF,1202
1431,DPC_PG,3219
1432,DPC_PH,3605
1433,DPC_PI,3331
1434,DPC_PK,2766
1435,DPC_PL,1344
1436,DPC_PM,4091
1437,DPC_PN,4091
1438,DPC_PP,3605
1439,DPC_PQ,2568
1440,DPC_PR,2588
1441,DPC_PS,1639
1442,DPC_PT,3099
1443,DPC_PV,2323
1444,DPC_PW,2540
1445,DPC_PY,3605
1446,DPC_QA,3331
1447,DPC_QC,3605
1448,DPC_QD,1230
1449,DPC_QE,3605
1450,DPC_QF,3605
1451,DPC_QG,1968
1452,DPC_QH,2674
1453,DPC_QI,2917
1454,DPC_QK,3099
1455,DPC_QL,2096
1456,DPC_QM,2295
1457,DPC_QN,2087
1458,DPC_QP,1992
1459,DPC_QQ,3829
1460,DPC_QR,2730
1461,DPC_QS,1975
1462,DPC_QT,3099
1463,DPC_QV,3099
1464,DPC_QW,4091
1465,DPC_QY,4091
1466,DPC_RA,3099
1467,DPC_RC,3099
1468,DPC_RD,3829
1469,DPC_RE,2048
1470,DPC_RF,3605
1471,DPC_RG,1380
1472,DPC_RH,2689
1473,DPC_RI,1509
1474,DPC_RK,2698
1475,DPC_RL,1621
1476,DPC_RM,3829
1477,DPC_RN,2919
1478,DPC_RP,1715
1479,DPC_RQ,1727
1480,DPC_RR,2107
1481,DPC_RS,1964
1482,DPC_RT,2056
1483,DPC_RV,2268
1484,DPC_RW,4091
1485,DPC_RY,3219
1486,DPC_SA,1751
1487,DPC_SC,1351
1488,DPC_SD,2313
1489,DPC_SE,2166
1490,DPC_SF,3331
1491,DPC_SG,1412
1492,DPC_SH,3605
1493,DPC_SI,2350
1494,DPC_SK,2667
1495,DPC_SL,833
1496,DPC_SM,3605
1497,DPC_SN,2436
1498,DPC_SP,89
1499,DPC_SQ,2903
1500,DPC_SR,1154
1501,DPC_SS,1498
1502,DPC_ST,1209
1503,DPC_SV,2402
1504,DPC_SW,3829
1505,DPC_SY,2801
1506,DPC_TA,3099
1507,DPC_TC,550
1508,DPC_TD,1796
1509,DPC_TE,1983
1510,DPC_TF,2077
1511,DPC_TG,2291
1512,DPC_TH,2927
1513,DPC_TI,1703
1514,DPC_TK,2823
1515,DPC_TL,2632
1516,DPC_TM,2701
1517,DPC_TN,2759
1518,DPC_TP,2188
1519,DPC_TQ,4091
1520,DPC_TR,1224
1521,DPC_TS,1932
1522,DPC_TT,2318
1523,DPC_TV,2662
1524,DPC_TW,4091
1525,DPC_TY,3331
1526,DPC_VA,2973
1527,DPC_VC,1829
1528,DPC_VD,2867
1529,DPC_VE,2633
1530,DPC_VF,2505
1531,DPC_VG,2290
1532,DPC_VH,3605
1533,DPC_VI,2462
1534,DPC_VK,2668
1535,DPC_VL,1326
1536,DPC_VM,4091
1537,DPC_VN,1827
1538,DPC_VP,3099
1539,DPC_VQ,2293
1540,DPC_VR,2491
1541,DPC_VS,2193
1542,DPC_VT,2845
1543,DPC_VV,2861
1544,DPC_VW,3829
1545,DPC_VY,3331
1546,DPC_WA,2394
1547,DPC_WC,4091
1548,DPC_WD,2186
1549,DPC_WE,2814
1550,DPC_WF,4091
1551,DPC_WG,3099
1552,DPC_WH,4091
1553,DPC_WI,3605
1554,DPC_WK,3605
1555,DPC_WL,2882
1556,DPC_WM,4091
1557,DPC_WN,4091
1558,DPC_WP,4091
1559,DPC_WQ,4091
1560,DPC_WR,3605
1561,DPC_WS,2741
1562,DPC_WT,3099
1563,DPC_WV,3605
1564,DPC_WW,4091
1565,DPC_WY,4091
1566,DPC_YA,3099
1567,DPC_YC,3099
1568,DPC_YD,1874
1569,DPC_YE,3605
1570,DPC_YF,3605
1571,DPC_YG,3331
1572,DPC_YH,4091
1573,DPC_YI,4091
1574,DPC_YK,2543
1575,DPC_YL,3331
1576,DPC_YM,3829
1577,DPC_YN,2066
1578,DPC_YP,4091
1579,DPC_YQ,4091
1580,DPC_YR,3331
1581,DPC_YS,2860
1582,DPC_YT,3605
1583,DPC_YV,3331
1584,DPC_YW,3605
1585,DPC_YY,3099
1586,GAAC_alphatic,1
1587,GAAC_aromatic,683
1588,GAAC_postivecharge,201
1589,GAAC_negativecharge,394
